customer_id,first_name,last_name,phone_number,transaction_count,customer_segment,satisfaction_score
1535,Lindsey,Morales,+374 (46) 357559,1.0,One-Time Buyer,5
1536,Teresa,Freeman,+374 (85) 090579,3.0,Occasional Buyer,8
1537,Erin,Callahan,+374 (47) 751931,0.0,Inactive,6
1538,Stephen,Mcmahon,+374 (91) 183894,1.0,One-Time Buyer,5
1539,Richard,Vega,+374 (33) 217608,3.0,Occasional Buyer,3
1540,Christina,Warren,+374 (42) 954914,1.0,One-Time Buyer,7
1541,Tyler,Smith,+374 (89) 290918,1.0,One-Time Buyer,10
1542,Jane,Smith,+374 (76) 659328,1.0,One-Time Buyer,9
1543,Carla,Bowman,+374 (32) 177806,3.0,Occasional Buyer,6
1544,Joseph,Gamble,+374 (44) 840677,5.0,Occasional Buyer,6
1545,Jenna,Wright,+374 (82) 188590,3.0,Occasional Buyer,8
1546,Gregory,Harris,+374 (68) 277064,1.0,One-Time Buyer,6
1547,Christopher,Hicks,+374 (75) 148899,3.0,Occasional Buyer,7
1548,Rachel,Soto,+374 (30) 384092,2.0,Occasional Buyer,8
1549,Patrick,Clark,+374 (86) 202232,2.0,Occasional Buyer,9
1550,Janice,Smith,+374 (53) 914123,2.0,Occasional Buyer,7
1551,Caleb,Mata,+374 (92) 083253,5.0,Occasional Buyer,7
1552,Teresa,Parker,+374 (12) 435461,4.0,Occasional Buyer,6
1553,Brandi,Jackson,+374 (66) 904082,4.0,Occasional Buyer,6
1554,Tammy,Smith,+374 (58) 063265,3.0,Occasional Buyer,7
1555,Michael,Zamora,+374 (86) 213307,2.0,Occasional Buyer,8
1556,Rebecca,Smith,+374 (25) 036452,1.0,One-Time Buyer,8
1557,Jason,Ruiz,+374 (22) 690603,1.0,One-Time Buyer,6
1558,Christopher,Wilson,+374 (80) 406913,1.0,One-Time Buyer,9
1559,Stephanie,Porter,+374 (51) 156404,3.0,Occasional Buyer,7
1560,Robert,Short,+374 (24) 276457,2.0,Occasional Buyer,7
1561,Kristopher,White,+374 (38) 874422,3.0,Occasional Buyer,6
1562,Teresa,Huerta,+374 (21) 347876,0.0,Inactive,3
1563,Thomas,Cooper,+374 (31) 562878,0.0,Inactive,8
1564,William,Young,+374 (82) 258894,3.0,Occasional Buyer,8
1565,Steven,Brown,+374 (36) 430474,4.0,Occasional Buyer,7
1566,Steven,Martin,+374 (66) 162880,3.0,Occasional Buyer,7
1567,Matthew,Miller,+374 (70) 716038,1.0,One-Time Buyer,8
1568,Nathaniel,Perez,+374 (43) 793047,1.0,One-Time Buyer,5
1569,Andrew,Trujillo,+374 (63) 274620,3.0,Occasional Buyer,6
1570,Kathleen,Fletcher,+374 (31) 626319,4.0,Occasional Buyer,8
1571,John,Baldwin,+374 (75) 913372,2.0,Occasional Buyer,5
1572,Joshua,Sanders,+374 (10) 310883,3.0,Occasional Buyer,7
1573,Bailey,Perkins,+374 (65) 494017,3.0,Occasional Buyer,5
1574,Michael,Howard,+374 (12) 076075,4.0,Occasional Buyer,8
1575,Ashley,Hudson,+374 (11) 963053,4.0,Occasional Buyer,7
1576,Jonathan,Martinez,+374 (24) 684076,4.0,Occasional Buyer,5
1577,Kayla,Taylor,+374 (45) 191566,4.0,Occasional Buyer,9
1578,Robert,Esparza,+374 (54) 884868,3.0,Occasional Buyer,6
1579,Brendan,Macdonald,+374 (74) 691741,4.0,Occasional Buyer,6
1580,Evan,Glenn,+374 (28) 748389,0.0,Inactive,7
1581,John,Keller,+374 (63) 384816,1.0,One-Time Buyer,9
1582,Christina,Jennings,+374 (51) 367472,4.0,Occasional Buyer,5
1583,Terry,Moss,+374 (64) 245426,1.0,One-Time Buyer,7
1584,Joanne,Gates,+374 (33) 741181,3.0,Occasional Buyer,8
1585,Brian,Saunders,+374 (54) 965284,1.0,One-Time Buyer,8
1586,Leslie,Thomas,+374 (51) 394812,4.0,Occasional Buyer,7
1587,Robert,Silva,+374 (88) 472479,1.0,One-Time Buyer,6
1588,Hannah,Roberts,+374 (43) 800018,3.0,Occasional Buyer,6
1589,Christina,Alexander,+374 (28) 595129,5.0,Occasional Buyer,7
1590,Julia,Malone,+374 (27) 701694,6.0,Frequent Buyer,5
1591,Leslie,Buck,+374 (41) 013507,1.0,One-Time Buyer,3
1592,Ronald,Gomez,+374 (77) 131401,1.0,One-Time Buyer,8
1593,Michael,Kelly,+374 (57) 023505,0.0,Inactive,8
1594,Kenneth,Montgomery,+374 (49) 702895,2.0,Occasional Buyer,3
1595,Keith,Hammond,+374 (70) 995365,3.0,Occasional Buyer,5
1596,Jacqueline,Smith,+374 (30) 439689,3.0,Occasional Buyer,8
1597,Katrina,Griffin,+374 (80) 814743,5.0,Occasional Buyer,10
1598,Catherine,Pennington,+374 (92) 267033,1.0,One-Time Buyer,7
1599,Michael,Cameron,+374 (19) 929670,5.0,Occasional Buyer,6
1600,Tasha,Davis,+374 (63) 898890,0.0,Inactive,7
1601,Samantha,Huff,+374 (17) 278811,3.0,Occasional Buyer,9
1602,Nancy,Smith,+374 (31) 911542,3.0,Occasional Buyer,6
1603,Stacey,Moore,+374 (48) 481204,1.0,One-Time Buyer,6
1604,Bruce,Martin,+374 (67) 463254,0.0,Inactive,6
1605,Kevin,Padilla,+374 (47) 446610,1.0,One-Time Buyer,6
1606,Zachary,Willis,+374 (64) 145634,2.0,Occasional Buyer,7
1607,Michael,Hall,+374 (69) 296615,0.0,Inactive,9
1608,Jessica,Anderson,+374 (88) 548832,3.0,Occasional Buyer,7
1609,Katie,Greer,+374 (71) 821503,1.0,One-Time Buyer,7
1610,Sandra,Elliott,+374 (58) 454917,6.0,Frequent Buyer,7
1611,John,Davila,+374 (15) 133355,4.0,Occasional Buyer,5
1612,Christina,Franco,+374 (87) 524884,3.0,Occasional Buyer,8
1613,Christopher,Gardner,+374 (34) 946466,2.0,Occasional Buyer,7
1614,Diane,Yoder,+374 (25) 184245,0.0,Inactive,7
1615,Jacob,York,+374 (19) 052506,4.0,Occasional Buyer,10
1616,Brian,Yu,+374 (61) 774898,1.0,One-Time Buyer,7
1617,Gabriela,Rivera,+374 (53) 365987,3.0,Occasional Buyer,6
1618,Melanie,Evans,+374 (66) 870831,2.0,Occasional Buyer,6
1619,Michael,Bowen,+374 (24) 799698,1.0,One-Time Buyer,9
1620,Rebecca,Martinez,+374 (10) 504124,3.0,Occasional Buyer,7
1621,Brittany,Carney,+374 (13) 714193,0.0,Inactive,5
1622,Paul,Franklin,+374 (25) 089009,4.0,Occasional Buyer,8
1623,Brian,Ellison,+374 (32) 757233,3.0,Occasional Buyer,6
1624,Erika,Wallace,+374 (80) 232670,2.0,Occasional Buyer,10
1625,Tammy,Johnson,+374 (37) 629743,1.0,One-Time Buyer,9
1626,Pamela,Nicholson,+374 (20) 464932,4.0,Occasional Buyer,6
1627,Melanie,Sullivan,+374 (63) 977025,1.0,One-Time Buyer,9
1628,Courtney,Lee,+374 (61) 663372,5.0,Occasional Buyer,7
1629,Adrienne,Chavez,+374 (60) 978579,4.0,Occasional Buyer,8
1630,Michael,Delacruz,+374 (21) 834408,3.0,Occasional Buyer,8
1631,Sabrina,Walker,+374 (59) 815325,5.0,Occasional Buyer,6
1632,Eric,Stone,+374 (36) 349019,2.0,Occasional Buyer,6
1633,Michael,Velasquez,+374 (66) 618220,5.0,Occasional Buyer,9
1634,Brittany,Robertson,+374 (39) 246503,3.0,Occasional Buyer,6
1635,Leslie,Marshall,+374 (14) 405842,2.0,Occasional Buyer,6
1636,John,Davis,+374 (64) 389365,6.0,Frequent Buyer,6
1637,Beth,Pearson,+374 (32) 118375,7.0,Frequent Buyer,8
1638,Valerie,Whitaker,+374 (73) 238173,2.0,Occasional Buyer,10
1639,Kevin,Williams,+374 (56) 881784,1.0,One-Time Buyer,5
1640,Courtney,Warren,+374 (83) 333020,1.0,One-Time Buyer,7
1641,Patrick,Dennis,+374 (57) 949860,1.0,One-Time Buyer,9
1642,Anthony,Clark,+374 (80) 771623,2.0,Occasional Buyer,7
1643,Dustin,Spencer,+374 (56) 179505,1.0,One-Time Buyer,8
1644,Kelly,Hubbard,+374 (21) 232688,2.0,Occasional Buyer,5
1645,Melissa,Griffin,+374 (46) 071191,2.0,Occasional Buyer,8
1646,Mark,Martinez,+374 (79) 858608,6.0,Frequent Buyer,7
1647,Justin,Torres,+374 (89) 081113,0.0,Inactive,8
1648,Glenn,Blair,+374 (57) 629403,1.0,One-Time Buyer,9
1649,Laura,Green,+374 (21) 181168,4.0,Occasional Buyer,10
1650,Kathryn,Cummings,+374 (71) 879482,3.0,Occasional Buyer,8
1651,Trevor,Kelley,+374 (93) 842465,4.0,Occasional Buyer,7
1652,William,Crawford,+374 (48) 690449,3.0,Occasional Buyer,7
1653,David,Gonzalez,+374 (13) 996375,2.0,Occasional Buyer,6
1654,James,Cortez,+374 (28) 471668,3.0,Occasional Buyer,8
1655,Larry,Ewing,+374 (41) 196003,2.0,Occasional Buyer,7
1656,Jessica,Gilbert,+374 (97) 586103,3.0,Occasional Buyer,7
1657,Carlos,Guerrero,+374 (51) 985734,2.0,Occasional Buyer,9
1658,Jonathan,Smith,+374 (20) 922607,2.0,Occasional Buyer,5
1659,Micheal,Green,+374 (41) 322710,1.0,One-Time Buyer,9
1660,Amanda,Blake,+374 (78) 699913,1.0,One-Time Buyer,9
1661,Cristina,Chapman,+374 (55) 017652,3.0,Occasional Buyer,7
1662,Rhonda,Wright,+374 (22) 216664,1.0,One-Time Buyer,4
1663,Katherine,Whitehead,+374 (98) 851916,2.0,Occasional Buyer,6
1664,Jean,Howard,+374 (78) 421946,4.0,Occasional Buyer,9
1665,Michael,Daniels,+374 (28) 655955,3.0,Occasional Buyer,7
1666,Nicole,Ayers,+374 (66) 474305,0.0,Inactive,6
1667,Jill,Mosley,+374 (36) 667134,1.0,One-Time Buyer,6
1668,Mary,Barnes,+374 (76) 961538,3.0,Occasional Buyer,8
1669,Courtney,Smith,+374 (35) 765584,1.0,One-Time Buyer,8
1670,Joseph,Saunders,+374 (53) 065463,8.0,Frequent Buyer,7
1671,Walter,Mays,+374 (57) 914638,3.0,Occasional Buyer,6
1672,Thomas,Parks,+374 (91) 100473,0.0,Inactive,6
1673,Kristina,Vega,+374 (66) 781486,0.0,Inactive,6
1674,Brandon,Swanson,+374 (55) 134378,3.0,Occasional Buyer,9
1675,Sharon,Andersen,+374 (12) 616267,3.0,Occasional Buyer,7
1676,Sarah,Little,+374 (87) 809353,1.0,One-Time Buyer,9
1677,Mark,Acosta,+374 (79) 821598,2.0,Occasional Buyer,9
1678,Cody,Miller,+374 (25) 140379,3.0,Occasional Buyer,8
1679,Noah,Hall,+374 (91) 091137,3.0,Occasional Buyer,6
1680,Carla,Lucero,+374 (74) 964077,1.0,One-Time Buyer,8
1681,Darlene,Green,+374 (32) 343007,2.0,Occasional Buyer,7
1682,Robert,Collins,+374 (71) 185626,0.0,Inactive,6
1683,Roberto,Benton,+374 (35) 491311,0.0,Inactive,7
1684,Albert,Cooper,+374 (14) 116862,2.0,Occasional Buyer,5
1685,Edward,Bernard,+374 (93) 084493,4.0,Occasional Buyer,9
1686,Justin,Hall,+374 (17) 005242,5.0,Occasional Buyer,6
1687,Michael,Washington,+374 (12) 089294,4.0,Occasional Buyer,7
1688,Ricky,Mills,+374 (50) 042432,2.0,Occasional Buyer,7
1689,Stephen,Fields,+374 (32) 737133,6.0,Frequent Buyer,7
1690,Stephanie,Mathis,+374 (65) 762465,5.0,Occasional Buyer,8
1691,Emily,Allen,+374 (98) 828946,2.0,Occasional Buyer,6
1692,David,Ramsey,+374 (86) 663720,4.0,Occasional Buyer,8
1693,Angela,Park,+374 (97) 608652,2.0,Occasional Buyer,5
1694,Maria,Mendoza,+374 (20) 177918,2.0,Occasional Buyer,7
1695,Jason,Hernandez,+374 (16) 013784,2.0,Occasional Buyer,10
1696,Dawn,Hodges,+374 (29) 578623,3.0,Occasional Buyer,5
1697,Jeremy,Williams,+374 (26) 180627,0.0,Inactive,6
1698,Richard,Torres,+374 (50) 428998,2.0,Occasional Buyer,8
1699,Tyler,Green,+374 (68) 811825,1.0,One-Time Buyer,7
1700,Laura,Clark,+374 (15) 457343,1.0,One-Time Buyer,8
1701,Sherry,Patterson,+374 (68) 243204,2.0,Occasional Buyer,8
1702,Marvin,Jackson,+374 (12) 695878,5.0,Occasional Buyer,8
1703,Tammy,King,+374 (38) 329257,2.0,Occasional Buyer,9
1704,Cindy,Garrison,+374 (20) 156214,2.0,Occasional Buyer,8
1705,Jeffrey,Kennedy,+374 (77) 220646,4.0,Occasional Buyer,7
1706,Alexis,Owens,+374 (98) 863846,2.0,Occasional Buyer,8
1707,Victor,Peterson,+374 (73) 843915,2.0,Occasional Buyer,10
1708,Debra,Gallegos,+374 (77) 381893,6.0,Frequent Buyer,7
1709,Whitney,Mcdaniel,+374 (10) 239096,6.0,Frequent Buyer,6
1710,Jamie,Thompson,+374 (80) 442459,3.0,Occasional Buyer,9
1711,Bruce,Holland,+374 (22) 661617,3.0,Occasional Buyer,7
1712,Lisa,Lopez,+374 (29) 304978,5.0,Occasional Buyer,4
1713,Jason,Sherman,+374 (75) 386701,0.0,Inactive,8
1714,Lauren,Nguyen,+374 (63) 438070,1.0,One-Time Buyer,6
1715,Gregory,Brown,+374 (25) 293189,0.0,Inactive,7
1716,Jacob,Ortega,+374 (18) 578543,3.0,Occasional Buyer,7
1717,Sarah,Sims,+374 (78) 612681,2.0,Occasional Buyer,7
1718,Julia,Rodriguez,+374 (76) 692566,2.0,Occasional Buyer,8
1719,Lauren,Murphy,+374 (82) 735110,2.0,Occasional Buyer,6
1720,Kenneth,Bolton,+374 (84) 679776,1.0,One-Time Buyer,8
1721,Oscar,Burton,+374 (68) 712484,1.0,One-Time Buyer,7
1722,Alyssa,Kennedy,+374 (52) 514701,1.0,One-Time Buyer,8
1723,Lisa,Martinez,+374 (76) 428701,3.0,Occasional Buyer,8
1724,Julie,Bradley,+374 (83) 303888,5.0,Occasional Buyer,6
1725,Monique,Goodwin,+374 (53) 770706,6.0,Frequent Buyer,9
1726,Michelle,Stewart,+374 (83) 447934,3.0,Occasional Buyer,6
1727,Shannon,Chapman,+374 (29) 913740,2.0,Occasional Buyer,8
1728,Jennifer,Dennis,+374 (89) 419915,1.0,One-Time Buyer,8
1729,Austin,Hinton,+374 (28) 546609,4.0,Occasional Buyer,10
1730,Gail,Torres,+374 (76) 994387,1.0,One-Time Buyer,7
1731,Christine,Richardson,+374 (38) 746308,0.0,Inactive,6
1732,Kenneth,Lowe,+374 (86) 111299,0.0,Inactive,7
1733,Amanda,West,+374 (99) 219269,1.0,One-Time Buyer,7
1734,Michael,Garcia,+374 (69) 445367,3.0,Occasional Buyer,8
1735,Zoe,Lozano,+374 (50) 450686,0.0,Inactive,5
1736,Seth,Craig,+374 (78) 487651,0.0,Inactive,5
1737,Roberta,Morris,+374 (47) 362061,3.0,Occasional Buyer,5
1738,Victor,Spencer,+374 (89) 659856,2.0,Occasional Buyer,8
1739,Amy,Henry,+374 (24) 923414,0.0,Inactive,10
1740,Jasmine,West,+374 (41) 193411,0.0,Inactive,7
1741,Laura,Holmes,+374 (80) 715979,0.0,Inactive,7
1742,Charles,Myers,+374 (28) 217608,4.0,Occasional Buyer,7
1743,Laura,Wright,+374 (33) 290985,4.0,Occasional Buyer,9
1744,John,Hurst,+374 (39) 876241,3.0,Occasional Buyer,6
1745,James,Rasmussen,+374 (74) 613520,0.0,Inactive,7
1746,Jessica,Gutierrez,+374 (25) 594204,2.0,Occasional Buyer,8
1747,Daniel,Holt,+374 (39) 939481,4.0,Occasional Buyer,8
1748,George,Jones,+374 (38) 446196,3.0,Occasional Buyer,7
1749,Bryan,Liu,+374 (33) 491742,4.0,Occasional Buyer,9
1750,Andrew,Johnson,+374 (61) 129459,4.0,Occasional Buyer,3
1751,Amanda,Chan,+374 (58) 426597,5.0,Occasional Buyer,8
1752,Eduardo,Russell,+374 (72) 868024,1.0,One-Time Buyer,6
1753,Gary,Ballard,+374 (55) 803129,1.0,One-Time Buyer,4
1754,Daniel,Garcia,+374 (75) 831079,3.0,Occasional Buyer,8
1755,David,Lee,+374 (35) 704157,2.0,Occasional Buyer,9
1756,Rachael,Fuller,+374 (54) 377762,4.0,Occasional Buyer,7
1757,Michelle,White,+374 (69) 673054,3.0,Occasional Buyer,8
1758,Kari,Morales,+374 (28) 527028,3.0,Occasional Buyer,9
1759,James,Vasquez,+374 (84) 826970,5.0,Occasional Buyer,9
1760,James,Johnson,+374 (26) 552475,4.0,Occasional Buyer,9
1761,Thomas,Patterson,+374 (31) 709250,2.0,Occasional Buyer,8
1762,Frank,Lambert,+374 (53) 511385,4.0,Occasional Buyer,7
1763,Kaylee,Novak,+374 (34) 429962,1.0,One-Time Buyer,5
1764,Alicia,Maynard,+374 (30) 145169,4.0,Occasional Buyer,7
1765,Stacie,Copeland,+374 (96) 076579,7.0,Frequent Buyer,6
1766,Timothy,Pace,+374 (30) 543862,5.0,Occasional Buyer,10
1767,Michael,Cobb,+374 (67) 082453,2.0,Occasional Buyer,7
1768,Tyler,Howard,+374 (52) 556539,1.0,One-Time Buyer,7
1769,Mike,Mayer,+374 (16) 712400,2.0,Occasional Buyer,8
1770,Sharon,Buchanan,+374 (90) 874106,2.0,Occasional Buyer,7
1771,Ellen,Lopez,+374 (32) 389376,3.0,Occasional Buyer,10
1772,Joanne,Vang,+374 (30) 991774,1.0,One-Time Buyer,6
1773,Cheryl,West,+374 (40) 954968,4.0,Occasional Buyer,7
1774,Kevin,Bryan,+374 (75) 543899,1.0,One-Time Buyer,6
1775,Karen,Gonzalez,+374 (31) 057686,2.0,Occasional Buyer,5
1776,Erik,Hernandez,+374 (62) 014398,2.0,Occasional Buyer,6
1777,Jennifer,Murray,+374 (10) 695517,2.0,Occasional Buyer,7
1778,Robert,Hicks,+374 (74) 889045,3.0,Occasional Buyer,6
1779,John,Hale,+374 (58) 413935,4.0,Occasional Buyer,6
1780,Alicia,Howard,+374 (23) 861007,6.0,Frequent Buyer,5
1781,Joseph,Dixon,+374 (41) 115471,3.0,Occasional Buyer,7
1782,Richard,Fletcher,+374 (31) 614952,3.0,Occasional Buyer,5
1783,Todd,Williams,+374 (82) 545186,6.0,Frequent Buyer,8
1784,Lindsay,Thompson,+374 (73) 482186,4.0,Occasional Buyer,7
1785,Gregory,Morgan,+374 (68) 895429,0.0,Inactive,5
1786,Brian,Holmes,+374 (91) 354736,1.0,One-Time Buyer,7
1787,Laura,King,+374 (96) 537202,1.0,One-Time Buyer,6
1788,Joshua,Mcdaniel,+374 (71) 226130,6.0,Frequent Buyer,7
1789,Russell,Blankenship,+374 (29) 481362,4.0,Occasional Buyer,9
1790,Christian,Holland,+374 (70) 671653,0.0,Inactive,4
1791,Randy,Erickson,+374 (86) 758952,5.0,Occasional Buyer,7
1792,Alexandra,Powell,+374 (58) 287191,1.0,One-Time Buyer,7
1793,Angela,Yu,+374 (26) 320405,1.0,One-Time Buyer,8
1794,Megan,Ibarra,+374 (90) 300059,0.0,Inactive,7
1795,Lawrence,Miller,+374 (62) 110519,2.0,Occasional Buyer,6
1796,Melissa,Garza,+374 (28) 989000,2.0,Occasional Buyer,7
1797,Teresa,Schwartz,+374 (97) 330637,5.0,Occasional Buyer,6
1798,Martin,Russo,+374 (81) 798277,1.0,One-Time Buyer,9
1799,Jeanette,Smith,+374 (56) 147187,6.0,Frequent Buyer,7
1800,Amanda,Alvarez,+374 (25) 415010,4.0,Occasional Buyer,10
1801,Eric,Barry,+374 (22) 859683,5.0,Occasional Buyer,7
1802,Tammy,Murphy,+374 (48) 864789,1.0,One-Time Buyer,6
1803,Shelly,Davis,+374 (67) 596735,2.0,Occasional Buyer,5
1804,Jennifer,Williams,+374 (36) 282937,2.0,Occasional Buyer,4
1805,Tonya,Mosley,+374 (71) 838982,4.0,Occasional Buyer,5
1806,Thomas,Reeves,+374 (51) 491081,3.0,Occasional Buyer,7
1807,Charles,Holt,+374 (91) 355635,4.0,Occasional Buyer,8
1808,Ashley,Russell,+374 (32) 469538,5.0,Occasional Buyer,5
1809,Marcus,Davis,+374 (73) 028917,2.0,Occasional Buyer,8
1810,Cynthia,Morrison,+374 (16) 037462,4.0,Occasional Buyer,6
1811,Brianna,Hoover,+374 (52) 558811,2.0,Occasional Buyer,7
1812,Stephanie,West,+374 (54) 098318,2.0,Occasional Buyer,9
1813,Gregory,Olsen,+374 (77) 222848,1.0,One-Time Buyer,8
1814,Sydney,Price,+374 (68) 867594,2.0,Occasional Buyer,7
1815,Kevin,Hoffman,+374 (76) 583099,3.0,Occasional Buyer,6
1816,Rachel,Jordan,+374 (85) 415616,1.0,One-Time Buyer,4
1817,Rachael,Hansen,+374 (18) 921413,3.0,Occasional Buyer,6
1818,Randall,Schmidt,+374 (37) 121352,4.0,Occasional Buyer,7
1819,Renee,Branch,+374 (10) 955851,3.0,Occasional Buyer,6
1820,James,Higgins,+374 (35) 021462,1.0,One-Time Buyer,7
1821,Jake,Burgess,+374 (49) 717617,2.0,Occasional Buyer,7
1822,Jacob,Parker,+374 (50) 764988,1.0,One-Time Buyer,7
1823,Timothy,Larson,+374 (32) 426435,1.0,One-Time Buyer,6
1824,Christopher,Aguirre,+374 (22) 959120,1.0,One-Time Buyer,7
1825,Sheri,Price,+374 (58) 241986,3.0,Occasional Buyer,8
1826,Andrew,Hodges,+374 (66) 187850,1.0,One-Time Buyer,5
1827,Katherine,Santiago,+374 (59) 468786,3.0,Occasional Buyer,9
1828,Joseph,Charles,+374 (42) 863850,5.0,Occasional Buyer,7
1829,Ricky,Sutton,+374 (56) 288607,2.0,Occasional Buyer,7
1830,Walter,Santiago,+374 (56) 769960,1.0,One-Time Buyer,8
1831,Elizabeth,Ho,+374 (11) 810409,0.0,Inactive,7
1832,Rachel,Morales,+374 (96) 148623,2.0,Occasional Buyer,8
1833,David,Aguirre,+374 (49) 026452,1.0,One-Time Buyer,7
1834,Gina,Cross,+374 (67) 349022,3.0,Occasional Buyer,6
1835,Rebecca,Carter,+374 (97) 512955,2.0,Occasional Buyer,8
1836,Sheila,Morris,+374 (67) 290217,1.0,One-Time Buyer,5
1837,Crystal,Ross,+374 (75) 940203,1.0,One-Time Buyer,7
1838,Amanda,Rocha,+374 (37) 173547,1.0,One-Time Buyer,7
1839,Joshua,Davis,+374 (61) 153023,3.0,Occasional Buyer,7
1840,Ronald,Rogers,+374 (87) 847298,2.0,Occasional Buyer,7
1841,Robert,Fields,+374 (81) 720506,2.0,Occasional Buyer,4
1842,Kyle,Moreno,+374 (63) 333048,1.0,One-Time Buyer,6
1843,Kelly,Wilcox,+374 (27) 784721,6.0,Frequent Buyer,7
1844,Aaron,Swanson,+374 (46) 881677,3.0,Occasional Buyer,7
1845,David,Christensen,+374 (86) 417682,3.0,Occasional Buyer,5
1846,Richard,Torres,+374 (94) 931105,4.0,Occasional Buyer,9
1847,Shawn,Sherman,+374 (50) 668164,3.0,Occasional Buyer,6
1848,Michael,Lopez,+374 (58) 315866,4.0,Occasional Buyer,8
1849,Daniel,Buckley,+374 (88) 085337,0.0,Inactive,8
1850,Elizabeth,Pena,+374 (78) 761557,4.0,Occasional Buyer,6
1851,William,Williams,+374 (24) 328113,3.0,Occasional Buyer,10
1852,Craig,Gibson,+374 (40) 186535,1.0,One-Time Buyer,5
1853,Patrick,Goodwin,+374 (22) 594106,1.0,One-Time Buyer,8
1854,Jasmin,Miranda,+374 (36) 992167,0.0,Inactive,9
1855,Todd,Harris,+374 (90) 061883,2.0,Occasional Buyer,6
1856,Samantha,Simon,+374 (33) 658113,2.0,Occasional Buyer,9
1857,Caitlin,Collins,+374 (39) 935146,2.0,Occasional Buyer,7
1858,Katherine,Blake,+374 (74) 719507,4.0,Occasional Buyer,7
1859,Brittany,Malone,+374 (22) 857060,4.0,Occasional Buyer,7
1860,Sarah,White,+374 (71) 795949,4.0,Occasional Buyer,7
1861,Angela,White,+374 (99) 090449,1.0,One-Time Buyer,8
1862,Anthony,Sims,+374 (50) 766528,3.0,Occasional Buyer,8
1863,Jeffrey,Hamilton,+374 (92) 618293,5.0,Occasional Buyer,4
1864,Anthony,Burgess,+374 (65) 699349,3.0,Occasional Buyer,9
1865,Jared,Roberts,+374 (56) 975441,2.0,Occasional Buyer,5
1866,Marie,Lowe,+374 (81) 093869,1.0,One-Time Buyer,9
1867,Michael,Baker,+374 (69) 801163,6.0,Frequent Buyer,9
1868,Paul,Figueroa,+374 (68) 017636,2.0,Occasional Buyer,5
1869,Megan,Cox,+374 (70) 449659,2.0,Occasional Buyer,6
1870,Daniel,Anderson,+374 (57) 275789,0.0,Inactive,5
1871,Sonia,Preston,+374 (27) 193040,5.0,Occasional Buyer,7
1872,Anita,Deleon,+374 (75) 777788,3.0,Occasional Buyer,7
1873,Megan,Stewart,+374 (12) 999058,2.0,Occasional Buyer,8
1874,Nicole,Briggs,+374 (52) 241646,2.0,Occasional Buyer,9
1875,Amanda,Hunter,+374 (96) 732053,3.0,Occasional Buyer,9
1876,Thomas,Mccormick,+374 (56) 872235,1.0,One-Time Buyer,6
1877,William,Hunt,+374 (22) 571970,1.0,One-Time Buyer,7
1878,Carol,Luna,+374 (68) 936596,2.0,Occasional Buyer,4
1879,John,Galloway,+374 (88) 154363,5.0,Occasional Buyer,6
1880,Dan,Tate,+374 (67) 561222,3.0,Occasional Buyer,8
1881,Ariel,Mitchell,+374 (60) 524979,1.0,One-Time Buyer,9
1882,Erik,Osborne,+374 (39) 532247,2.0,Occasional Buyer,5
1883,David,Mitchell,+374 (56) 373435,4.0,Occasional Buyer,6
1884,Elizabeth,Figueroa,+374 (88) 957195,4.0,Occasional Buyer,7
1885,Susan,Alvarez,+374 (47) 405248,3.0,Occasional Buyer,7
1886,Joseph,Webb,+374 (74) 873948,1.0,One-Time Buyer,6
1887,Jimmy,Chan,+374 (59) 964002,3.0,Occasional Buyer,8
1888,Allison,Coleman,+374 (26) 815108,4.0,Occasional Buyer,6
1889,George,Watkins,+374 (26) 857444,3.0,Occasional Buyer,7
1890,Alexa,Owens,+374 (86) 265431,0.0,Inactive,8
1891,Ashley,Pearson,+374 (70) 821664,3.0,Occasional Buyer,7
1892,Joshua,Heath,+374 (45) 376683,5.0,Occasional Buyer,6
1893,Caitlin,Webster,+374 (33) 558018,1.0,One-Time Buyer,7
1894,Zachary,Bradley,+374 (30) 022342,1.0,One-Time Buyer,7
1895,Julie,Murray,+374 (36) 930867,3.0,Occasional Buyer,6
1896,Kristine,Harrington,+374 (72) 911268,0.0,Inactive,7
1897,Patrick,Baker,+374 (20) 968322,7.0,Frequent Buyer,9
1898,Daniel,Miller,+374 (77) 835785,3.0,Occasional Buyer,8
1899,Leonard,Levine,+374 (83) 270675,2.0,Occasional Buyer,7
1900,Jeffrey,Walker,+374 (26) 075985,1.0,One-Time Buyer,8
1901,Raymond,Nunez,+374 (31) 087005,2.0,Occasional Buyer,6
1902,Michelle,Garcia,+374 (54) 552612,1.0,One-Time Buyer,9
1903,Gloria,Davis,+374 (54) 274508,2.0,Occasional Buyer,8
1904,Amanda,Strickland,+374 (22) 026822,1.0,One-Time Buyer,7
1905,Caleb,Barr,+374 (10) 651126,2.0,Occasional Buyer,8
1906,James,Yates,+374 (63) 216681,0.0,Inactive,5
1907,Timothy,Rogers,+374 (57) 587869,3.0,Occasional Buyer,5
1908,Sandra,Cohen,+374 (50) 833405,1.0,One-Time Buyer,5
1909,Katherine,Johnson,+374 (72) 659147,3.0,Occasional Buyer,7
1910,Jennifer,Hall,+374 (97) 573932,1.0,One-Time Buyer,10
1911,Seth,Warren,+374 (98) 022863,1.0,One-Time Buyer,10
1912,Lori,Solis,+374 (66) 460620,2.0,Occasional Buyer,8
